UMP,VSTOXX,GDP,CPI,Month,Retail
13.978786614860493,6.250316743904299,-0.0014130864737929016,0.2,2016 Aug,-0.0035557629521836276
14.02161794688984,7.053607667937155,-0.0031983466540186356,0.4,2016 Sep,-0.008308849868774892
14.032634308079786,5.547214221661174,7.370621416278311e-4,0.5,2016 Oct,0.007970454082311562
14.055054461578989,8.020843721432076,1.7037543336506644e-4,0.6,2016 Nov,-0.004258161220545453
14.050376690081366,10.048748107301725,4.853252167347222e-4,1.1,2016 Dec,0.0020261800516756523
14.06958947732425,4.366120522219406,-0.0013035787116226771,1.7,2017 Jan,0.0035512362459790836
14.098762755699376,3.6017632022897366,-0.0012608163868321753,2,2017 Feb,0.0034442549115967225
14.13308620387687,6.340082431681297,2.6738557733274604e-4,1.5,2017 Mar,0.007831728492257106
14.143603243478571,16.48898557825502,5.318773415297073e-4,1.9,2017 Apr,-2.385792105465967e-4
14.141655627938167,5.974008564835444,9.515286002148571e-4,1.4,2017 May,7.562865486514525e-4
14.146816858443268,5.121415839261284,-6.819329846052824e-5,1.3,2017 Jun,-0.002220601797864319
14.166587665616246,4.261852756724474,0.0016608101065269665,1.3,2017 Jul,-0.0022528956370342357
14.167491206695377,8.5473407397288,0.001053113022996044,1.5,2017 Aug,-0.010058806329029224
14.15948848090669,7.87589060075113,0.004693000517008272,1.6,2017 Sep,0.006749561605982279
14.175657885540197,3.195064487327575,-9.204913352220956e-4,1.4,2017 Oct,-0.010138539924458456
14.182408232323947,5.462125519845315,0.006674043945025687,1.5,2017 Nov,0.006476039542900658
14.199234774322369,5.346177221860855,0.010711777320194571,1.3,2017 Dec,0.007132443387507514
14.205909961757577,5.1564303166928465,0.004476501445939363,1.3,2018 Jan,-0.0012466098626200406
14.2215104779411,25.393168574940944,-8.489897662187218e-4,1.1,2018 Feb,-0.005615582171509814
14.221356315850837,11.810108857542339,-9.160036813167238e-4,1.4,2018 Mar,-9.410231530351254e-4
14.231102636264666,9.306908633425012,-2.7540475699261435e-4,1.2,2018 Apr,-2.133759616818054e-5
14.249066311002384,9.83053443356695,0.002318452680857064,2,2018 May,0.003147408773659599
14.269314580566554,8.24835768113871,0.0029229510816346504,2,2018 Jun,0.0014588350839250808
14.261983740979693,7.424186108560684,-8.693655363281039e-4,2.2,2018 Jul,-9.309187433679256e-4
14.242933645098567,6.901816985743938,-2.4831018293269835e-4,2.1,2018 Aug,-0.0010631515430699068
14.256520256006512,6.571591945031278,-9.370716503820375e-4,2.1,2018 Sep,-0.0022704159594058027
14.253925628534285,12.10713196794881,0.001086064964205491,2.3,2018 Oct,0.0051998699727411335
14.25298960032165,4.867068294018109,0.0013486296714173562,1.9,2018 Nov,0.0039042786968339627
14.258044026321546,11.300934084554951,-0.0014272504840029399,1.5,2018 Dec,-0.006943633262454618
14.232543625115895,11.72557929852121,-3.888801705365097e-4,1.4,2019 Jan,-0.002076381828161722
14.221253740337165,3.711623000209505,9.021757327900559e-4,1.5,2019 Feb,0.0012975558716101787
14.242095876631522,6.671098240844606,0.0016623930595507375,1.4,2019 Mar,6.270049047891746e-4
14.221400584602959,5.8322652710138,0.001105147389306893,1.7,2019 Apr,0.0036195051887526475
14.223628074545005,7.363936057077579,-5.284062604484774e-4,1.2,2019 May,-0.003894226153270175
14.230085814024777,4.942022095391938,-3.021356960903887e-4,1.3,2019 Jun,0.0036284700572499773
14.22168132645126,3.3341152757776564,-0.0014407023342482006,1,2019 Jul,7.01298491304847e-4
14.225233402015386,8.946065398415511,-6.00354155647409e-4,1,2019 Aug,0.0017812183487029287
14.23555346793564,5.237559035562273,6.059852416093747e-4,0.8,2019 Sep,8.441771922642616e-4
14.203831358466328,11.243392634996946,9.160610169089978e-5,0.7,2019 Oct,-0.0032454506075962897
14.201820701969472,1.930857023189443,2.2086882257532636e-4,1,2019 Nov,0.0026982247581903707
14.225073354265508,8.126771758165336,-0.009419814768520496,1.3,2019 Dec,-0.0038738375089701904
